contig_1	723
contig_10	502
contig_100	651
contig_1001	1052
contig_1002	502
contig_1003	652
contig_1004	912
contig_1005	1052
contig_1006	330
contig_1007	132
contig_1008	20
contig_1009	20
contig_101	1052
contig_1010	1032
contig_1011	87
contig_1012	110
contig_1013	560
contig_1014	306
contig_1015	383
contig_1016	497
contig_1017	651
contig_1018	692
contig_1019	1334
contig_102	1052
contig_1020	1148
contig_1021	589
contig_1022	540
contig_1023	243
contig_1025	674
contig_1026	1056
contig_1027	969
contig_1028	1148
contig_1029	944
contig_103	1052
contig_1031	1246
contig_1032	1057
contig_1033	1207
contig_1034	258
contig_1035	571
contig_1037	340
contig_1038	181
contig_1039	300
contig_104	1052
contig_1041	502
contig_1044	502
contig_1045	540
contig_1046	502
contig_1047	502
contig_1049	365
contig_105	1044
contig_1052	1052
contig_1053	1052
contig_1054	987
contig_1055	173
contig_1057	553
contig_1058	969
contig_1059	551
contig_106	949
contig_1060	20
contig_1061	551
contig_1062	1258
contig_1063	470
contig_1064	589
contig_1065	740
contig_1066	224
contig_1067	589
contig_1068	492
contig_1069	806
contig_107	1204
contig_1070	135
contig_1071	1118
contig_1072	1375
contig_1074	1029
contig_1075	651
contig_1076	1113
contig_1077	605
contig_1078	1118
contig_1079	497
contig_108	1034
contig_1080	1343
contig_1082	1009
contig_1083	572
contig_1084	500
contig_1086	497
contig_1087	838
contig_1088	651
contig_109	944
contig_1090	401
contig_1091	20
contig_1092	652
contig_1093	497
contig_1094	620
contig_1097	51
contig_1098	719
contig_1099	1346
contig_11	1052
contig_110	1374
contig_1100	1052
contig_1102	502
contig_1103	87
contig_1104	1403
contig_1105	1026
contig_1106	1052
contig_1107	1425
contig_1108	860
contig_1109	1052
contig_111	683
contig_1110	958
contig_1111	1423
contig_1112	234
contig_1113	149
contig_1114	1052
contig_1115	1301
contig_1117	202
contig_1118	665
contig_1119	497
contig_112	679
contig_1121	1044
contig_1122	1328
contig_1123	237
contig_1124	1350
contig_1125	1369
contig_1127	2
contig_1128	589
contig_1129	123
contig_113	978
contig_1130	1052
contig_1131	502
contig_1132	392
contig_1133	665
contig_1135	825
contig_1136	635
contig_1137	296
contig_1138	375
contig_1139	651
contig_114	1054
contig_1140	551
contig_1141	854
contig_1142	620
contig_1143	412
contig_1144	1148
contig_1145	683
contig_1146	476
contig_1147	20
contig_1148	299
contig_1149	1052
contig_115	944
contig_1150	1254
contig_1151	1167
contig_1152	917
contig_1153	20
contig_1154	845
contig_1155	360
contig_1156	1052
contig_1157	1052
contig_1158	1148
contig_1159	870
contig_116	381
contig_1160	1007
contig_1161	2
contig_1163	1132
contig_1164	1200
contig_1165	970
contig_1166	754
contig_1167	515
contig_1168	620
contig_117	1346
contig_1170	508
contig_1171	785
contig_1172	53
contig_1173	1237
contig_1174	1052
contig_1175	556
contig_1177	407
contig_1178	502
contig_1179	218
contig_118	20
contig_1180	20
contig_1181	1235
contig_1183	1162
contig_1184	651
contig_1185	1148
contig_1186	884
contig_1187	502
contig_1188	538
contig_1189	1037
contig_119	607
contig_1190	449
contig_1191	251
contig_1192	102
contig_1193	1045
contig_1194	268
contig_1195	1340
contig_1196	1281
contig_1197	1194
contig_120	65
contig_1200	2
contig_1201	1118
contig_1202	1433
contig_1203	944
contig_1204	589
contig_1205	828
contig_1206	883
contig_1207	652
contig_1208	502
contig_1209	1152
contig_121	1148
contig_1210	1148
contig_1211	20
contig_1212	1308
contig_1213	589
contig_1214	1308
contig_1215	604
contig_1216	969
contig_1217	651
contig_1218	1423
contig_1219	360
contig_122	1148
contig_1220	559
contig_1221	505
contig_1222	356
contig_1223	781
contig_1224	1101
contig_1225	1369
contig_1226	20
contig_1227	1107
contig_1229	221
contig_123	20
contig_1230	1052
contig_1231	502
contig_1232	1091
contig_1233	553
contig_1235	312
contig_1236	1148
contig_1237	913
contig_1238	908
contig_1239	1052
contig_124	20
contig_1240	912
contig_1241	589
contig_1242	20
contig_1243	1256
contig_1244	933
contig_1245	1326
contig_1246	1343
contig_1247	651
contig_1248	515
contig_1249	606
contig_125	109
contig_1250	405
contig_1251	427
contig_1252	309
contig_1253	92
contig_1254	876
contig_1255	1118
contig_1256	486
contig_1258	360
contig_1259	20
contig_126	1385
contig_1260	139
contig_1262	1022
contig_1263	652
contig_1265	439
contig_1266	1161
contig_1268	652
contig_127	596
contig_1270	1052
contig_1272	1052
contig_1273	508
contig_1274	1054
contig_1275	1052
contig_1276	652
contig_1277	999
contig_1278	589
contig_1279	776
contig_128	20
contig_1280	1339
contig_1281	1148
contig_1284	1210
contig_1287	1052
contig_1288	1052
contig_1289	767
contig_129	1052
contig_1290	969
contig_1291	1148
contig_1292	665
contig_1293	991
contig_1294	1052
contig_1295	620
contig_1296	874
contig_1297	150
contig_1298	804
contig_1299	1350
contig_13	502
contig_130	20
contig_1300	149
contig_1301	159
contig_1302	795
contig_1303	969
contig_1304	261
contig_1305	1355
contig_1306	554
contig_1307	145
contig_1308	1473
contig_1309	497
contig_131	1423
contig_1310	60
contig_1311	648
contig_1313	1460
contig_1314	433
contig_1315	448
contig_1316	62
contig_1317	1369
contig_1318	651
contig_1319	257
contig_132	1052
contig_1320	1148
contig_1321	1052
contig_1322	1052
contig_1323	502
contig_1324	178
contig_1325	698
contig_1326	1168
contig_1327	784
contig_1328	20
contig_1329	1052
contig_133	208
contig_1330	1400
contig_1332	1052
contig_1333	620
contig_1334	288
contig_1337	497
contig_1338	589
contig_134	651
contig_1340	706
contig_1342	490
contig_1343	1060
contig_1344	682
contig_1345	905
contig_1347	1052
contig_1348	528
contig_1349	1052
contig_135	1052
contig_1351	721
contig_1352	87
contig_1354	665
contig_1355	508
contig_1356	1222
contig_1357	762
contig_1358	197
contig_1359	1062
contig_136	1424
contig_1360	1455
contig_1361	187
contig_1362	553
contig_1363	573
contig_1364	497
contig_1365	962
contig_1366	1058
contig_1367	969
contig_1368	1360
contig_1369	1044
contig_137	569
contig_1370	622
contig_1371	1230
contig_1372	969
contig_1373	397
contig_1374	561
contig_1375	1052
contig_1378	665
contig_138	1052
contig_1380	589
contig_1381	1373
contig_1382	1423
contig_1383	1005
contig_1386	937
contig_1387	465
contig_1388	2
contig_1389	1423
contig_139	1352
contig_1390	933
contig_1391	441
contig_1392	1158
contig_1394	1148
contig_1395	551
contig_1396	551
contig_1397	395
contig_1399	1346
contig_14	551
contig_140	1103
contig_1400	931
contig_1401	589
contig_1402	665
contig_1403	665
contig_1404	565
contig_1405	620
contig_1406	188
contig_1407	20
contig_141	205
contig_1411	362
contig_1414	748
contig_1415	614
contig_1416	1251
contig_1417	1279
contig_1418	1297
contig_142	551
contig_1420	1246
contig_1421	360
contig_1422	1052
contig_1423	1466
contig_1424	864
contig_1426	210
contig_1427	508
contig_1428	996
contig_1429	346
contig_143	451
contig_1430	1368
contig_1431	659
contig_1432	23
contig_1433	497
contig_1435	581
contig_1436	652
contig_1439	551
contig_144	847
contig_1440	1044
contig_1441	1348
contig_1442	620
contig_1443	213
contig_1444	20
contig_1445	793
contig_1446	944
contig_1447	445
contig_1448	1378
contig_1449	360
contig_145	817
contig_1451	665
contig_1452	87
contig_1455	1052
contig_1457	863
contig_1459	1073
contig_146	351
contig_1460	515
contig_1461	1118
contig_1462	20
contig_1463	20
contig_1464	20
contig_1465	161
contig_1466	1116
contig_1467	637
contig_1468	497
contig_1469	615
contig_147	687
contig_1470	1044
contig_1471	862
contig_1472	1170
contig_1473	1354
contig_1474	551
contig_1475	212
contig_1476	20
contig_1477	294
contig_1478	712
contig_1479	105
contig_148	683
contig_1480	1157
contig_1481	611
contig_1482	1044
contig_1483	621
contig_1484	1461
contig_1485	1040
contig_1486	812
contig_1487	1130
contig_1488	616
contig_1489	152
contig_149	489
contig_1491	1044
contig_1492	1358
contig_1494	227
contig_1495	352
contig_1496	244
contig_1498	1052
contig_1499	24
contig_15	497
contig_150	896
contig_1502	30
contig_1503	999
contig_1505	1335
contig_1506	651
contig_1507	1350
contig_1508	203
contig_151	128
contig_1510	434
contig_1511	196
contig_1512	661
contig_1513	651
contig_1514	601
contig_1515	854
contig_1516	508
contig_1517	1296
contig_1518	1052
contig_1519	551
contig_152	502
contig_1521	54
contig_1522	923
contig_1523	360
contig_1524	1125
contig_1526	382
contig_1527	469
contig_1529	769
contig_153	1307
contig_1530	780
contig_1531	1032
contig_1532	484
contig_1533	1054
contig_1534	1245
contig_1535	858
contig_1536	676
contig_1537	1246
contig_1538	291
contig_154	270
contig_1540	1052
contig_1541	550
contig_1543	362
contig_1544	325
contig_1546	639
contig_1547	1259
contig_1548	1423
contig_155	956
contig_1550	880
contig_1551	1052
contig_1552	937
contig_1553	1472
contig_1554	508
contig_1555	418
contig_1556	1044
contig_1558	1050
contig_1559	1052
contig_1560	98
contig_1561	1118
contig_1563	1369
contig_1564	497
contig_1565	1264
contig_1566	620
contig_1567	20
contig_1568	1425
contig_1569	551
contig_1570	891
contig_1573	1423
contig_1574	362
contig_1575	91
contig_1576	1248
contig_1577	589
contig_1578	1148
contig_1579	1380
contig_158	808
contig_1580	1250
contig_1581	1412
contig_1582	779
contig_1583	373
contig_1585	220
contig_1586	582
contig_1587	833
contig_1588	1221
contig_1589	589
contig_159	1156
contig_1590	272
contig_1591	909
contig_1593	928
contig_1594	873
contig_1595	358
contig_1596	515
contig_1597	665
contig_1598	1052
contig_1599	888
contig_16	764
contig_160	1202
contig_1600	87
contig_1601	549
contig_1602	744
contig_1604	1150
contig_1605	2
contig_1606	1052
contig_1607	293
contig_1609	63
contig_161	495
contig_1610	1484
contig_1613	366
contig_1614	1333
contig_1615	1052
contig_1616	981
contig_1617	1486
contig_1619	969
contig_162	1145
contig_1620	664
contig_1622	620
contig_1623	1343
contig_1624	1343
contig_1625	262
contig_1626	1052
contig_1627	1238
contig_1628	886
contig_1629	1421
contig_163	1052
contig_1630	376
contig_1631	1148
contig_1632	497
contig_1633	703
contig_1635	770
contig_1638	1311
contig_1639	1423
contig_164	283
contig_1641	20
contig_1642	20
contig_1643	769
contig_1644	650
contig_1645	497
contig_1647	2
contig_1648	1032
contig_1649	1118
contig_165	1153
contig_1650	937
contig_1651	1052
contig_1652	1358
contig_1653	681
contig_1654	1479
contig_1655	699
contig_1657	578
contig_1658	1096
contig_1659	696
contig_166	508
contig_1660	497
contig_1661	1283
contig_1662	1233
contig_1663	20
contig_1664	447
contig_1665	868
contig_1666	1053
contig_1667	620
contig_1668	1312
contig_1669	911
contig_167	1322
contig_1670	20
contig_1672	16
contig_1673	1118
contig_1675	551
contig_1676	509
contig_1677	497
contig_1678	384
contig_1679	1350
contig_168	1166
contig_1680	579
contig_1681	742
contig_1682	999
contig_1683	20
contig_1684	965
contig_1685	515
contig_1686	20
contig_1687	629
contig_1689	387
contig_169	1223
contig_1691	20
contig_1692	1090
contig_1693	872
contig_1694	1423
contig_1695	497
contig_1696	589
