contig_id,0,1,2,3,4,5,6,7,8,9,10
contig_229.concoct_part_0,7.58545902e+00,3.20760778e-01,-9.82305551e-01,-7.98235984e-01,8.94123570e-01,-9.96667235e-02,-1.18752180e+00,6.59630795e-01,1.25335082e-02,-5.93008817e-01,9.13492773e-01
contig_23.concoct_part_0,6.57097655e+00,6.48361316e-01,-8.98674976e-01,-1.64624580e+00,-5.04568873e-01,1.09409552e+00,4.26127939e-03,6.15473657e-02,1.53533092e-01,6.45666926e-01,8.14927413e-01
contig_230.concoct_part_0,-1.23165918e+00,-1.08567978e+00,-4.80290757e-01,-3.17878393e-01,-1.72118792e+00,1.08611735e-01,-3.23616707e-01,-4.41927550e-01,-4.16640750e-01,-2.63437401e-01,3.19516366e-01
contig_231.concoct_part_0,4.05317499e-01,-2.82245430e-02,-2.01169772e+00,-6.59388136e-02,1.27975930e+00,8.66838107e-02,-1.06430264e+00,-8.18941062e-01,-1.90062439e-01,6.50591013e-01,-1.38498787e-01
contig_231.concoct_part_1,1.07132117e+00,2.84391481e-01,-2.18214993e+00,-2.59153538e-01,1.36263670e+00,-7.69506379e-01,-1.26514429e+00,-4.19744437e-02,1.90701682e-01,8.82635481e-01,3.79811341e-01
contig_231.concoct_part_2,1.18510482e+00,8.32814613e-03,-9.24714821e-01,1.16006289e-01,1.53412631e+00,2.85208444e-01,-7.75360621e-02,2.60446509e-01,9.75578084e-02,3.35024396e-02,-2.71927603e-01
contig_232.concoct_part_0,-2.31001116e+00,-8.62761239e-01,7.90963127e-01,-1.79274811e-01,4.99514833e-01,-7.47015710e-01,-2.28180718e-01,5.81227607e-02,-1.87066426e-01,8.74673108e-02,-5.70345924e-01
contig_233.concoct_part_0,-5.84738039e+00,1.08465395e+00,1.99708379e+00,-5.27166332e-01,-1.50751427e-01,-1.87953678e-01,-5.91274716e-01,-2.83136872e-02,-4.25421404e-01,-4.60918846e-01,-2.75228922e-01
contig_237.concoct_part_0,-3.54817120e+00,-7.37186195e-01,1.94114423e-01,5.13602856e-01,3.33445120e-01,-2.05436264e-01,-3.53537844e-01,-5.81358664e-01,7.88205273e-02,-3.02418551e-01,-4.43326108e-01
contig_237.concoct_part_1,-3.64332222e+00,-4.91695708e-01,4.78039083e-02,4.03084052e-01,-7.75360653e-02,-7.53723256e-02,-6.69507748e-01,-4.36769146e-01,6.61389144e-01,1.23845437e-01,-4.95221836e-01
contig_237.concoct_part_2,-3.19746982e+00,-7.68919995e-01,1.66876746e-01,3.62237156e-01,-8.58514137e-02,1.34713790e-01,1.28799397e-01,-2.09254962e-01,4.16538320e-01,2.55629989e-02,-4.88842232e-01
contig_238.concoct_part_0,9.59153233e+00,9.64038321e-01,1.04500124e+00,-3.92370666e-01,4.94465972e-01,-1.84573108e+00,4.88350919e-01,-3.08456499e-01,3.53963455e-01,-2.87585572e-01,-1.82279775e-01
contig_238.concoct_part_1,1.02094612e+01,7.41656029e-01,1.70496532e+00,-2.64426580e-01,3.11768743e-03,-1.71685548e+00,9.60966810e-01,1.15787254e-01,-1.02879168e-01,-9.50322324e-02,-3.50076116e-01
contig_239.concoct_part_0,1.19976242e+01,-6.04309825e-01,5.28347748e-01,1.57428541e+00,-6.73453457e-03,-4.04141014e-01,-9.42504452e-01,-4.16581701e-01,4.47468587e-01,4.82131693e-01,4.87917511e-01
contig_239.concoct_part_1,1.60130721e+01,-2.62471758e-02,8.14456438e-01,2.74231133e+00,-8.30291248e-01,3.84622237e-01,-8.42311343e-01,-2.00280079e-01,5.28904503e-01,1.90680887e-01,4.39133325e-01
contig_24.concoct_part_0,8.62248682e-01,1.47309746e+00,-8.58222110e-01,8.98348791e-01,1.19798887e+00,-1.77217048e-02,1.00178842e+00,6.87899312e-01,-6.38479914e-01,-8.60998424e-02,-4.92128795e-01
contig_240.concoct_part_0,-7.41764748e+00,1.01529703e+00,1.70723705e+00,9.74561504e-01,-2.42135024e-01,4.65340015e-01,-1.06246293e+00,-5.05445203e-01,5.85474057e-01,-6.50598401e-02,1.80598281e-01
contig_241.concoct_part_0,-7.73021535e-01,1.83123928e+00,-1.53737667e+00,-5.11100288e-02,-5.91601824e-01,-4.16519281e-01,-4.22471813e-01,7.75669190e-01,3.01284464e-01,3.41289374e-01,-3.25946849e-02
contig_241.concoct_part_1,-2.23146944e+00,2.45785042e+00,-1.24132451e+00,6.52975288e-01,-7.02763466e-01,9.05182583e-02,7.81813541e-01,-6.02445413e-02,3.03308951e-01,-1.06979193e-01,4.04640986e-01
contig_241.concoct_part_2,-2.54432186e+00,2.21778821e+00,-9.11152404e-01,-2.88040871e-01,3.03702590e-01,2.02564315e-01,1.69820037e-01,3.91129403e-02,6.75396991e-03,-7.03978130e-02,-3.80381271e-01
contig_242.concoct_part_0,7.32538799e-01,1.28989172e+00,-2.05063053e+00,-3.91900649e-01,-8.33853450e-01,1.16568512e-01,2.72197600e-02,-5.63216194e-01,-7.23996410e-02,-2.86501944e-01,6.63324747e-01
contig_243.concoct_part_0,-3.00702086e-01,1.58731882e+00,3.17140093e-02,-5.55916372e-01,8.78625002e-01,5.56266455e-01,4.01538541e-01,-8.54091555e-01,-1.80947332e-01,-8.80840654e-01,4.59493199e-01
contig_243.concoct_part_1,-3.98378693e+00,-4.87454813e-01,3.16464094e-01,-5.35937075e-02,4.09565570e-01,4.91853523e-01,5.02277106e-01,1.72493329e-01,9.36086901e-03,2.15088099e-01,1.75693331e-01
contig_244.concoct_part_0,-3.13167799e+00,-8.78482346e-01,3.12927725e-01,1.11627036e-01,-2.45671228e-01,-4.94393563e-01,-9.72052596e-02,-8.08710902e-01,1.11743174e-01,-3.03833215e-01,-2.28286107e-01
contig_244.concoct_part_1,-3.53972367e+00,-8.63308548e-01,1.74615475e-01,4.62864907e-01,-8.66753202e-01,-3.59742736e-01,-1.88099067e-01,-2.68485500e-01,3.63761400e-02,3.41505380e-01,-1.47688487e-01
contig_246.concoct_part_0,-1.78365363e+00,-1.76332301e+00,-3.76752400e-01,5.37383375e-01,-2.29588183e-01,-3.91165857e-01,-3.56454238e-01,1.49458933e-01,2.53635582e-02,-7.38726027e-01,3.11826948e-01
contig_246.concoct_part_1,-8.39441133e-01,-1.65731444e+00,-6.71181860e-01,7.17668338e-01,-4.85484815e-01,-3.65405614e-01,2.20857539e-02,6.00930252e-01,-4.05431726e-02,-1.78204960e-02,1.74165668e-02
contig_246.concoct_part_2,-3.13055354e+00,-1.38917991e+00,-6.93897512e-02,5.73332714e-01,-5.26624472e-01,2.45214023e-01,-8.36309180e-02,1.08422437e-01,4.49271419e-01,-5.05354826e-02,7.99242042e-03
contig_246.concoct_part_3,-3.38800734e+00,-4.58302699e-01,1.12861921e-01,2.69900646e-01,-3.59507759e-02,-2.12777558e-01,2.02898080e-01,-5.78007410e-01,-1.74209788e-01,-2.14760409e-01,2.41413701e-01
contig_246.concoct_part_4,-4.76098403e+00,-3.02361266e-01,5.25571485e-01,3.68720243e-01,-1.46046186e-01,-2.18878785e-01,1.22741096e-01,-1.05458002e-01,-4.16389690e-01,2.61263404e-01,3.40707391e-01
contig_246.concoct_part_5,-3.78173937e+00,-1.29939434e+00,3.40089056e-01,1.35689047e-01,2.27219280e-01,3.28339007e-01,1.74013833e-01,-3.33536103e-03,-2.53449250e-02,-2.22530814e-01,-4.98853763e-02
contig_246.concoct_part_6,-1.19520796e+00,-1.61611462e+00,-1.90456028e-01,1.12221997e-02,-4.65082105e-01,5.88385913e-02,4.24940032e-01,-4.12084452e-03,-9.58089471e-01,-1.98431884e-01,3.91688784e-01
contig_246.concoct_part_7,-2.69570538e+00,-1.17401526e+00,-8.53137361e-02,3.73728828e-02,-9.25877700e-02,-4.12719866e-02,1.73479904e-01,3.96739309e-01,-4.27460211e-01,4.73583106e-01,-2.81028095e-01
contig_246.concoct_part_8,-9.48244458e-01,-1.38967824e+00,-1.63175413e-01,1.59786457e-02,-4.70318692e-01,-3.32026737e-01,-3.74318175e-01,9.99751648e-02,-1.76409395e-01,1.96997886e-01,9.91004121e-02
contig_246.concoct_part_9,-4.25677020e+00,-3.88162150e-01,4.17943011e-01,2.82094914e-02,-2.34016022e-01,5.88562763e-01,-1.68084096e-01,9.83759765e-02,2.30461574e-01,2.30991875e-01,-2.79114269e-01
contig_247.concoct_part_0,9.51456021e+00,-5.06013215e-02,3.28086990e-01,-2.05653486e+00,-2.03467466e-01,7.21991281e-01,-3.59368311e-01,-1.99948077e-02,8.35203243e-02,8.01460242e-02,7.74323440e-01
contig_248.concoct_part_0,-7.10867908e+00,7.43644857e-01,2.21683653e+00,5.08282605e-01,7.54225606e-01,6.57018852e-01,-1.38593690e-01,2.26724375e-02,2.17446390e-01,3.47398907e-01,2.39925062e-02
contig_248.concoct_part_1,-3.05845054e+00,-9.17036485e-01,3.02907938e-02,-5.11847664e-02,6.62456560e-02,-2.66700768e-02,3.93586707e-02,-3.94015357e-01,-3.64407167e-01,6.19403226e-01,3.06265695e-01
contig_248.concoct_part_2,-2.00989328e+00,-1.56770393e+00,-3.42356249e-01,6.40851613e-01,-6.38634048e-01,-2.98182687e-01,-2.45731644e-01,-7.13601167e-02,6.54995387e-01,-3.10058731e-01,-2.14777743e-01
contig_25.concoct_part_0,-4.79050404e+00,7.21286052e-01,8.39974871e-01,-1.12472150e-01,6.23209119e-01,1.52000938e-01,1.08440717e+00,9.46765598e-01,7.96918249e-02,6.45690936e-01,6.51196490e-01
contig_250.concoct_part_0,-2.56988841e+00,-1.34598392e+00,-2.53051663e-01,6.59113072e-01,-1.36966471e-01,1.28375311e-01,-5.38503593e-01,2.98016841e-01,2.25561723e-01,1.42704391e-01,-2.56873748e-02
contig_250.concoct_part_1,-1.78955712e+00,-9.31860033e-01,1.67525047e-01,2.69109820e-01,-6.78242810e-01,2.45599191e-02,4.17542964e-01,4.44551562e-01,1.64071675e-01,-1.73292071e-01,-2.18745579e-01
contig_250.concoct_part_2,-1.57580674e+00,-1.64373461e+00,-3.58678215e-01,6.83284278e-01,4.42056969e-01,3.13441767e-01,-9.67564880e-02,2.73519737e-01,5.57725642e-01,-5.08654688e-02,-2.44121457e-01
contig_251.concoct_part_0,-4.13366308e-01,1.27893264e-02,-5.17487868e-01,8.28896831e-01,1.27137718e+00,-4.87118219e-01,5.12215967e-01,-1.10892932e-01,1.30057675e+00,-6.56281796e-01,8.38276279e-01
contig_253.concoct_part_0,6.87707751e-01,9.60282246e-01,3.09788128e-01,-1.19997039e+00,-2.38992693e-01,-1.13509176e+00,-1.88348082e-01,-3.13710054e-01,1.24763892e+00,8.41175513e-01,-6.97725244e-01
contig_254.concoct_part_0,5.33923547e+00,1.22898305e+00,6.88600209e-02,-7.98015000e-01,5.75779658e-01,1.57277115e+00,1.48031568e+00,-7.98497246e-01,9.22510984e-02,1.85040263e-02,-3.24081255e-01
contig_255.concoct_part_0,-2.22832270e+00,-8.22671519e-01,-2.41630990e-01,2.47422658e-01,8.15625268e-01,-3.72457726e-01,-9.11170945e-02,-6.33652549e-01,-5.78727794e-01,-9.59755759e-01,-3.36022587e-03
contig_255.concoct_part_1,-2.25572200e+00,-1.35054364e+00,-5.06904897e-01,2.78417832e-01,-1.03619067e-01,2.58546402e-01,-4.07208992e-01,-3.63190389e-01,5.07785586e-01,-3.55979466e-01,-2.61370511e-01
contig_255.concoct_part_2,-4.99356104e+00,7.37622623e-01,9.18711354e-01,-5.16425203e-01,3.25069353e-01,4.68566647e-01,8.19739867e-01,-3.83661975e-01,-9.26934085e-02,1.73170917e-01,-3.18270984e-01
contig_256.concoct_part_0,-4.38746706e-01,7.65771181e-01,-1.26927807e+00,2.88284895e-01,4.33397777e-01,1.16969630e+00,-1.70201581e-01,4.34022462e-02,1.74494119e-01,-4.17250177e-01,-4.09648871e-01
contig_256.concoct_part_1,-9.55919695e-01,2.23653521e+00,-2.13497016e+00,3.83630977e-01,-7.85697718e-01,6.75658752e-01,4.70836654e-01,-3.79702295e-04,8.44350972e-02,3.23635306e-01,2.71767316e-02
contig_256.concoct_part_2,-3.24580101e+00,2.05916146e+00,-5.40776320e-01,1.57654832e-01,-2.16104505e-01,-7.18200684e-02,6.01375948e-01,-4.63835265e-02,3.98343787e-01,-8.59352690e-03,-9.61109283e-02
contig_257.concoct_part_0,-1.64959401e+00,-3.85356527e-01,-3.19202472e-01,-1.07019455e+00,-1.29740838e+00,-1.41824284e-01,1.51230435e-01,-1.22021359e-01,-1.00979631e+00,5.52703182e-01,-5.32067013e-02
contig_258.concoct_part_0,-2.59333411e+00,-9.26252138e-01,6.84324165e-01,1.30048266e-01,1.50769937e-01,-1.63263724e-01,1.08141383e-01,-3.46245443e-02,-4.29370707e-02,-2.26259478e-01,-5.35921641e-01
contig_258.concoct_part_1,-1.42743457e+00,-1.53801655e+00,-4.00219327e-01,4.87522480e-02,-1.59741091e-01,-3.35638574e-01,-8.96650891e-02,-3.43696471e-01,-8.88265856e-01,-7.67232100e-01,3.46517990e-01
contig_258.concoct_part_2,-2.66707009e+00,-1.87725037e-01,6.19617345e-02,-5.19338110e-01,-1.25081102e-01,-1.52753145e-01,7.19869054e-01,3.27703691e-02,-4.82927218e-01,-3.22447150e-02,2.19337625e-01
contig_258.concoct_part_3,-6.45466939e+00,5.81590089e-01,1.85252098e+00,-1.30933078e-02,3.11172430e-01,-4.33177024e-02,-2.42389259e-01,1.94118107e-01,-1.43845709e-01,4.61079620e-01,2.53182404e-02
contig_259.concoct_part_0,-3.01785842e+00,-1.81484444e-01,9.20000544e-01,-2.85407879e-01,1.55244591e-02,2.84733916e-01,2.13170767e-01,9.70584628e-02,-7.54551351e-01,-3.06721463e-01,-6.91618299e-01
contig_26.concoct_part_0,-1.90311453e+00,6.99688840e-01,-4.10758317e-02,-1.31369018e+00,-1.15465894e-01,1.09113042e-02,-4.15832575e-01,1.25928420e-01,-2.86014619e-01,-4.32462147e-01,-6.13049397e-01
contig_260.concoct_part_0,-2.35165449e+00,2.09430836e+00,7.85636382e-01,-1.31772884e+00,4.56175698e-01,7.40864596e-01,2.23516870e+00,-5.91338735e-01,1.10161572e+00,-5.19536579e-01,1.25208998e-01
contig_261.concoct_part_0,-1.62614237e+00,1.53026329e+00,-8.57586585e-01,2.25608288e-01,-3.84629516e-01,-5.75232980e-02,2.55408755e-01,3.78555141e-01,2.05166888e-01,-3.82464304e-01,1.86791308e-02
contig_262.concoct_part_0,-1.85926130e+00,1.68767974e+00,-6.97268354e-01,-3.86208036e-01,-6.56595807e-01,-5.75525750e-01,3.44529459e-01,-2.80464854e-01,1.83654775e-01,6.37154757e-02,3.14394895e-01
contig_262.concoct_part_1,-1.35615307e+00,1.92052519e+00,-1.40506452e+00,3.97181477e-01,-1.02412669e+00,-6.47325944e-01,-1.86885313e-01,2.83666043e-02,-7.09181449e-02,6.47185387e-01,-5.58172373e-02
contig_262.concoct_part_2,-1.45425829e+00,2.29578605e+00,-1.65468140e+00,1.51459301e-01,-7.15338039e-01,-3.09726220e-01,2.84083462e-01,-3.39283360e-01,-2.29959036e-01,6.63836263e-02,-1.18473487e-01
contig_262.concoct_part_3,-6.74918161e-01,2.04328692e+00,-1.85635351e+00,3.92055673e-01,-1.04470870e+00,-1.72740992e-01,-3.15792263e-02,-2.58269873e-01,-1.46598476e-01,-1.85315762e-01,2.34178689e-01
contig_262.concoct_part_4,-1.16495579e+00,1.59286152e+00,-1.58052386e+00,4.48039975e-01,7.27723825e-02,-3.53121958e-01,-1.73933527e-01,-4.18632578e-01,-7.19277952e-02,2.49895690e-01,1.00596832e-01
contig_263.concoct_part_0,-2.02320005e+00,-5.91302121e-01,-2.11835335e-01,-2.25426093e-01,8.52138981e-01,2.94847118e-01,-3.02738500e-02,-2.21265378e-01,2.61385177e-01,-6.84660197e-01,-5.68682263e-01
contig_263.concoct_part_1,-2.58144192e+00,-9.91862195e-01,-4.69393958e-01,7.60523303e-01,-5.41869301e-01,-5.35544278e-01,-2.05182334e-01,7.54000611e-02,3.91310412e-01,-5.72657126e-01,9.54172584e-02
contig_263.concoct_part_2,-2.78423492e+00,-1.58462198e+00,-2.75468736e-01,4.88868090e-01,-4.77028641e-01,1.49040817e-01,-1.98116543e-01,1.28441134e-01,3.17818018e-01,4.65732144e-02,-3.55678942e-01
contig_263.concoct_part_3,-2.02637440e+00,-1.13692095e+00,-3.60552980e-01,1.47337833e-01,-3.92377692e-01,-4.28835327e-02,-3.76509234e-02,7.08120574e-02,-1.95814327e-01,-9.23347142e-02,7.89329546e-02
contig_263.concoct_part_4,-8.48511773e-01,-2.07647531e+00,-3.83199742e-01,4.62968606e-01,-5.00708297e-01,-2.65595002e-01,-2.92333458e-01,2.81080038e-01,-1.40579752e-01,-5.47729381e-01,-1.72183232e-01
contig_263.concoct_part_5,-2.87911369e+00,-7.37667136e-01,8.05962939e-02,-2.54735752e-01,7.85707510e-02,1.71837331e-01,4.58968689e-01,1.32981697e-01,-3.35331381e-02,2.67352061e-01,-7.73257314e-02
contig_263.concoct_part_6,-1.60467330e+00,-9.85231250e-01,-3.15420210e-01,-7.23287685e-02,-3.03099951e-01,1.49229851e-01,2.14507757e-01,-1.61729478e-01,7.38452121e-02,-4.34264677e-01,-5.24402063e-03
contig_265.concoct_part_0,-1.25947409e+00,1.86764827e+00,-1.87730609e+00,5.93301449e-01,-4.23532966e-01,-2.12315065e-01,-2.82604794e-01,-3.61595955e-01,-5.40338752e-01,-2.10121608e-01,1.91163938e-01
contig_265.concoct_part_1,-1.79015832e-01,1.43896551e+00,-1.37652226e+00,1.40823356e-01,-6.65672523e-01,-6.11824714e-01,-5.64970783e-01,1.72919476e-01,7.45215342e-02,-2.15825607e-02,2.35219845e-01
contig_266.concoct_part_0,-2.29568046e+00,-9.67755992e-01,-1.95017717e-01,3.55057890e-03,2.15668251e-01,4.41378251e-01,2.78875719e-01,-5.25724403e-01,4.91087107e-01,-1.66451603e-01,-3.88987114e-01
contig_267.concoct_part_0,6.11998563e+00,3.39441236e-01,-7.55122262e-01,-7.55016455e-01,1.64618551e+00,-2.99555217e-01,-8.03684188e-01,-1.52031489e-01,-3.41994358e-01,-7.87439576e-01,2.69017780e-01
contig_267.concoct_part_1,7.56500326e+00,7.86920990e-01,-2.08786950e-01,-3.82523214e-01,1.07814046e+00,7.26656271e-01,3.01183837e-01,-6.85733285e-02,2.21972221e-02,-1.15815812e+00,7.00576173e-01
contig_267.concoct_part_2,9.56793663e+00,7.15903921e-01,-1.68307806e-02,3.17178314e-01,7.96558616e-01,1.04883835e+00,-6.69660879e-01,7.15728276e-01,3.80600060e-02,-1.16337467e+00,-7.02350167e-02
contig_267.concoct_part_3,6.02849218e+00,4.38274032e-01,-6.99368651e-01,-4.74994854e-01,1.40534485e+00,-5.90054675e-02,-4.97226996e-01,5.57097773e-03,2.94604529e-01,-1.49896211e-01,7.43074304e-01
contig_268.concoct_part_0,8.68778108e+00,-8.23624988e-02,3.33984046e-01,-2.86542895e+00,-9.05435681e-01,4.63246995e-01,3.60978677e-01,-2.79366344e-01,-2.37398918e-01,2.76374819e-01,1.20949318e+00
contig_269.concoct_part_0,-1.57818973e+00,-8.46438679e-02,1.94267117e-01,-1.21040698e+00,5.29916588e-01,-4.86115255e-02,-3.11329940e-01,1.48152473e-01,-1.08448903e+00,-4.11074852e-01,-2.81920838e-02
contig_270.concoct_part_0,9.91434249e+00,-6.80634058e-01,1.02595157e+00,-7.16659574e-01,8.70065233e-01,-3.40918385e-01,-9.65347169e-01,7.25118032e-01,1.27039218e-01,-2.63886666e-01,1.44384063e-01
contig_271.concoct_part_0,-2.79014962e+00,-1.34992654e+00,-3.43687039e-01,4.43090995e-01,6.34617252e-03,-1.44101673e-01,-4.48213392e-01,-2.89792150e-01,3.88992944e-01,-2.21513741e-02,-2.92554967e-01
contig_272.concoct_part_0,-2.36122452e+00,-6.52173031e-01,-2.44407655e-01,-2.82185792e-01,-8.22856787e-04,2.76237725e-01,3.56305834e-01,-2.14799642e-01,4.77371570e-02,-1.04253661e-01,-8.67605236e-02
contig_273.concoct_part_0,-1.39394122e+00,-1.23143351e+00,-4.31935353e-01,2.67620551e-01,1.56422205e-01,1.55748317e-01,2.43864992e-01,8.50980393e-02,6.22860097e-03,-1.13578677e-01,9.77605969e-02
contig_273.concoct_part_1,-2.62360286e+00,-1.42856224e+00,-1.30007821e-01,3.71232065e-01,-2.71650884e-01,-2.37829384e-02,1.88740188e-01,7.06308869e-01,-4.33246462e-01,-2.64712725e-02,1.81044835e-01
contig_273.concoct_part_2,-3.74558689e+00,-1.26675785e+00,-7.03761648e-02,5.38270706e-01,-4.45182806e-01,-1.06108317e-01,-4.72130068e-01,-2.83858949e-02,3.00464788e-01,1.84818079e-01,3.73467248e-01
contig_273.concoct_part_3,-2.73444853e+00,-8.77104933e-01,-1.01232525e-02,-5.81939190e-02,-3.69050150e-01,4.01989931e-01,4.28458441e-01,6.95224710e-02,6.13487585e-01,8.95145342e-02,2.05407391e-01
contig_273.concoct_part_4,-1.75994823e+00,-1.49324207e+00,-5.30275726e-01,1.81774941e-01,-5.25386201e-01,5.07529336e-01,3.99586369e-01,8.67212737e-02,-2.26341782e-01,4.65693129e-01,-7.83356028e-02
contig_273.concoct_part_5,-1.65917862e+00,-1.14838495e+00,-7.06318964e-01,-2.02137355e-01,-4.94153794e-01,2.18770608e-01,-2.31970608e-01,2.78229289e-01,-4.80684067e-01,2.76331196e-01,-3.75602141e-02
contig_273.concoct_part_6,-1.81073765e+00,-5.23486286e-01,-7.77075149e-02,-6.77852594e-01,3.84138521e-01,2.77412576e-01,3.35161438e-01,-5.28773381e-01,-2.26312526e-01,-3.14269441e-01,1.96361385e-01
contig_273.concoct_part_7,-1.21644113e+00,-1.14823323e+00,-6.28951016e-01,1.08901286e-02,4.36255044e-01,5.44130097e-02,-1.31310557e-01,1.56143242e-01,2.05619719e-01,1.82148764e-01,-6.78047527e-02
contig_273.concoct_part_8,-9.35127322e-01,-1.00467812e+00,-9.13133253e-02,1.37071612e-01,2.11058889e-01,4.45014712e-01,3.25968540e-01,2.56381630e-01,3.25858523e-01,-3.81716143e-01,-1.11130929e-01
contig_273.concoct_part_9,-2.73596431e+00,-1.09216668e+00,8.21181483e-02,-5.91141262e-01,2.01076291e-01,4.47990400e-01,1.07463347e-01,1.17136073e-01,2.48923381e-02,2.63228678e-01,3.23194128e-01
contig_274.concoct_part_0,-2.18085237e+00,-5.19321954e-01,5.29072618e-01,-3.00533263e-01,-1.49935235e+00,2.84846986e-02,-3.77048078e-01,1.36475464e-02,1.76391304e-01,3.35822121e-01,-4.32877852e-01
contig_275.concoct_part_0,9.48207378e-01,-7.51987267e-01,-1.60130602e-02,-8.88981456e-01,1.21413772e+00,-1.66515058e-01,7.16838295e-01,-3.70543163e-01,-4.03141628e-01,6.02118489e-01,-3.85715000e-01
contig_276.concoct_part_0,9.70749498e-01,5.70443949e-01,-1.16295155e+00,-4.59131399e-01,2.54872515e+00,6.10243028e-01,1.54974754e-01,-3.77290654e-01,7.91196523e-03,-9.53611629e-02,1.62563724e-02
contig_277.concoct_part_0,1.82557876e+00,1.26266613e+00,-1.28456987e+00,1.62805604e-01,-2.23473627e-01,5.89734229e-02,1.23101994e-01,5.74257750e-01,-4.79025421e-02,-4.11169394e-01,-4.96119150e-01
contig_278.concoct_part_0,-7.52440178e+00,1.21096756e+00,2.47119740e+00,8.75194350e-02,3.04957317e-01,7.74307684e-01,-1.70125102e-01,2.33066953e-01,-1.11723845e-01,1.23902522e-01,5.21982476e-01
contig_279.concoct_part_0,9.66768700e+00,-1.00557049e+00,8.87757729e-01,-2.26352110e-01,6.00852240e-01,2.66464813e-01,-7.38250702e-01,4.08830334e-01,1.12977764e+00,-1.34113726e+00,3.23719802e-01
contig_28.concoct_part_0,-1.06983870e+00,2.03398804e+00,-2.21350691e+00,6.50651138e-01,-7.64850295e-01,4.31849586e-01,-7.29334941e-02,-1.04633066e+00,-4.85579794e-01,-3.82763369e-01,-1.71976000e-01
contig_28.concoct_part_1,-1.77079072e+00,1.70344761e+00,-1.53377265e+00,6.20604159e-01,-4.45733942e-01,-3.62216567e-01,1.27655640e-01,1.89023519e-01,2.31500544e-01,2.32429983e-01,1.70367036e-01
contig_28.concoct_part_2,-2.19282736e+00,1.94653416e+00,-1.23815181e+00,5.14243665e-01,-5.94678962e-01,-1.64053539e-01,1.72651289e-02,2.94724986e-02,3.35401480e-02,5.20328893e-01,3.40393075e-02
contig_280.concoct_part_0,-5.83273529e+00,3.37531783e-01,1.16205386e+00,-1.13936711e-01,-1.06532137e-01,2.15818015e-01,-1.26812087e-01,-8.97958738e-02,-1.38300276e-01,1.64652904e-01,-1.66228156e-01
contig_281.concoct_part_0,6.84839538e+00,7.30456530e-01,3.69685807e-01,-1.63531247e+00,-9.57878356e-01,4.56821184e-02,3.56231321e-01,-3.26665124e-01,1.13294077e-01,1.17982957e+00,4.77857211e-01
contig_281.concoct_part_1,9.63344957e+00,4.94604784e-01,3.08072383e-01,-2.29511962e+00,-1.09749723e+00,1.04132142e+00,-1.09717744e-01,6.46353690e-01,-1.54163888e-01,1.16465037e+00,-6.84567660e-01
contig_281.concoct_part_2,3.74574530e+00,-1.01226758e-01,-1.04559463e-02,-1.11630158e+00,1.34679591e-01,-4.21044546e-02,1.19708145e+00,3.97582103e-01,-1.64030744e-01,-5.07065915e-02,5.90147257e-01
contig_282.concoct_part_0,1.05880851e+01,1.24730430e+00,7.14413865e-01,7.96877754e-02,2.84642790e-01,-1.12013418e+00,1.06812674e+00,-7.17519203e-01,-6.86659940e-01,-5.86261078e-01,-6.65392883e-01
contig_282.concoct_part_1,1.10100170e+01,7.71457248e-01,5.84843530e-01,4.20549044e-01,-1.36023010e-02,-1.66110560e+00,4.97901926e-01,-5.55658328e-01,-1.94069528e-01,-5.90803724e-01,1.98463131e-01
contig_283.concoct_part_0,1.57009425e-01,6.93641447e-01,-1.62504116e+00,6.35704911e-02,1.32523887e+00,-3.79756969e-01,-4.50852443e-01,-3.07123772e-01,2.26110745e-01,5.84810734e-01,1.55557323e-01
contig_284.concoct_part_0,1.09907712e+01,3.50244608e-01,9.42071591e-01,8.09162437e-01,-8.62696459e-01,-1.43237595e+00,-7.52941332e-01,-6.59486883e-01,4.68200333e-01,1.68684713e+00,-9.04219348e-01
contig_285.concoct_part_0,-2.19166143e+00,-1.95978876e-01,4.53378700e-02,-9.44624719e-01,-2.89857282e-01,3.71009469e-01,-5.58083597e-01,-9.93013564e-02,-3.32933885e-01,1.61521000e-01,-5.72695785e-01
contig_286.concoct_part_0,-4.41286301e+00,1.16311108e+00,3.49840186e-01,-4.88499426e-01,-1.03243020e-01,1.19568157e-01,-1.40994942e-01,-1.55457740e-01,-1.13081735e-02,-8.26544047e-02,-1.43129899e-01
contig_287.concoct_part_0,-2.98571868e+00,-3.77237934e-01,3.28388408e-02,-5.36414869e-01,5.05992254e-01,1.58392205e-01,2.99117002e-01,-8.38375182e-01,7.09249421e-02,-2.02400898e-01,3.22368786e-02
contig_288.concoct_part_0,-8.08337304e+00,1.26228890e+00,2.50180168e+00,9.92758319e-01,2.77326126e-01,3.51587898e-01,-4.33359108e-01,9.94969595e-02,-1.67510828e-01,7.00112533e-01,6.35278807e-01
contig_289.concoct_part_0,-4.23582726e+00,-5.99364022e-01,9.21005298e-01,8.56551997e-02,3.52872849e-01,1.70246585e-01,1.14799498e-01,-4.54275851e-02,5.81932989e-02,1.67970250e-02,-6.62294247e-02
contig_289.concoct_part_1,-1.60538046e+00,-1.36695104e+00,-3.25754283e-01,2.80125977e-01,2.10493755e-01,-3.16727739e-01,5.27700505e-01,4.27473099e-02,-3.88625396e-01,-1.90003779e-01,2.36678767e-01
