contig_1	CONCOCT.12
contig_1000	CONCOCT.55
contig_10000	CONCOCT.8
contig_10001	CONCOCT.17
contig_10002	CONCOCT.28
contig_10003	CONCOCT.16
contig_10004	CONCOCT.56
contig_10006	CONCOCT.28
contig_10007	CONCOCT.25
contig_10008	CONCOCT.25
contig_10009	CONCOCT.25
contig_1001	CONCOCT.63
contig_10010	CONCOCT.10
contig_10011	CONCOCT.50
contig_10012	CONCOCT.10
contig_10013	CONCOCT.80
contig_10014	CONCOCT.26
contig_10015	CONCOCT.16
contig_10017	CONCOCT.68
contig_10018	CONCOCT.5
contig_10019	CONCOCT.53
contig_1002	CONCOCT.14
contig_10020	CONCOCT.14
contig_10021	CONCOCT.7
contig_10022	CONCOCT.65
contig_10023	CONCOCT.17
contig_10024	CONCOCT.21
contig_10025	CONCOCT.40
contig_10026	CONCOCT.40
contig_10027	CONCOCT.12
contig_10028	CONCOCT.4
contig_1003	CONCOCT.25
contig_10030	CONCOCT.8
contig_10031	CONCOCT.8
contig_10032	CONCOCT.8
contig_10034	CONCOCT.80
contig_10035	CONCOCT.21
contig_10036	CONCOCT.93
contig_10038	CONCOCT.50
contig_10039	CONCOCT.50
contig_1004	CONCOCT.40
contig_10040	CONCOCT.50
contig_10041	CONCOCT.73
contig_10042	CONCOCT.91
contig_10043	CONCOCT.40
contig_10044	CONCOCT.59
contig_10045	CONCOCT.72
contig_10046	CONCOCT.54
contig_10049	CONCOCT.32
contig_1005	CONCOCT.24
contig_10050	CONCOCT.65
contig_10051	CONCOCT.14
contig_10053	CONCOCT.17
contig_10054	CONCOCT.5
contig_10055	CONCOCT.31
contig_10056	CONCOCT.21
contig_10057	CONCOCT.40
contig_10059	CONCOCT.80
contig_1006	CONCOCT.67
contig_10060	CONCOCT.52
contig_10062	CONCOCT.68
contig_10063	CONCOCT.40
contig_10064	CONCOCT.0
contig_10066	CONCOCT.78
contig_10067	CONCOCT.26
contig_10068	CONCOCT.70
contig_10069	CONCOCT.9
contig_10070	CONCOCT.36
contig_10071	CONCOCT.32
contig_10072	CONCOCT.82
contig_10073	CONCOCT.32
contig_10074	CONCOCT.71
contig_10075	CONCOCT.59
contig_10076	CONCOCT.70
contig_10078	CONCOCT.25
contig_10079	CONCOCT.32
contig_1008	CONCOCT.5
contig_10080	CONCOCT.7
contig_10081	CONCOCT.80
contig_10082	CONCOCT.80
contig_10083	CONCOCT.80
contig_10085	CONCOCT.57
contig_10086	CONCOCT.80
contig_10087	CONCOCT.12
contig_10088	CONCOCT.63
contig_10089	CONCOCT.47
contig_1009	CONCOCT.7
contig_10090	CONCOCT.73
contig_10091	CONCOCT.26
contig_10092	CONCOCT.24
contig_10093	CONCOCT.51
contig_10094	CONCOCT.70
contig_10095	CONCOCT.93
contig_10096	CONCOCT.61
contig_10097	CONCOCT.70
contig_10099	CONCOCT.60
contig_1010	CONCOCT.32
contig_10101	CONCOCT.12
contig_10102	CONCOCT.17
contig_10103	CONCOCT.7
contig_10104	CONCOCT.82
contig_10105	CONCOCT.26
contig_10106	CONCOCT.17
contig_10107	CONCOCT.26
contig_10109	CONCOCT.50
contig_10110	CONCOCT.1
contig_10111	CONCOCT.12
contig_10112	CONCOCT.7
contig_10113	CONCOCT.9
contig_10114	CONCOCT.60
contig_10115	CONCOCT.84
contig_10117	CONCOCT.18
contig_10119	CONCOCT.32
contig_1012	CONCOCT.80
contig_10120	CONCOCT.61
contig_10124	CONCOCT.63
contig_10126	CONCOCT.25
contig_10128	CONCOCT.32
contig_10129	CONCOCT.32
contig_1013	CONCOCT.14
contig_10130	CONCOCT.86
contig_10131	CONCOCT.35
contig_10132	CONCOCT.5
contig_10133	CONCOCT.7
contig_10134	CONCOCT.50
contig_10135	CONCOCT.50
contig_10136	CONCOCT.50
contig_10137	CONCOCT.50
contig_10138	CONCOCT.14
contig_10139	CONCOCT.72
contig_1014	CONCOCT.35
contig_10140	CONCOCT.55
contig_10141	CONCOCT.82
contig_10142	CONCOCT.65
contig_10143	CONCOCT.13
contig_10144	CONCOCT.13
contig_10146	CONCOCT.60
contig_10147	CONCOCT.19
contig_1015	CONCOCT.14
contig_10150	CONCOCT.32
contig_10151	CONCOCT.40
contig_10152	CONCOCT.1
contig_10154	CONCOCT.13
contig_10155	CONCOCT.78
contig_10156	CONCOCT.63
contig_10157	CONCOCT.52
contig_10158	CONCOCT.61
contig_10159	CONCOCT.5
contig_1016	CONCOCT.36
contig_10162	CONCOCT.80
contig_10163	CONCOCT.21
contig_10164	CONCOCT.69
contig_10165	CONCOCT.61
contig_10166	CONCOCT.16
contig_10167	CONCOCT.82
contig_10168	CONCOCT.40
contig_10169	CONCOCT.40
contig_1017	CONCOCT.10
contig_10170	CONCOCT.14
contig_10171	CONCOCT.12
contig_10174	CONCOCT.65
contig_10175	CONCOCT.63
contig_10176	CONCOCT.63
contig_10177	CONCOCT.80
contig_10180	CONCOCT.80
contig_10181	CONCOCT.32
contig_10183	CONCOCT.9
contig_10184	CONCOCT.62
contig_10185	CONCOCT.62
contig_10186	CONCOCT.5
contig_10187	CONCOCT.32
contig_10189	CONCOCT.28
contig_1019	CONCOCT.63
contig_10190	CONCOCT.28
contig_10191	CONCOCT.31
contig_10192	CONCOCT.0
contig_10193	CONCOCT.63
contig_10196	CONCOCT.72
contig_10197	CONCOCT.61
contig_10198	CONCOCT.32
contig_10199	CONCOCT.5
contig_1020	CONCOCT.74
contig_10200	CONCOCT.7
contig_10201	CONCOCT.73
contig_10203	CONCOCT.74
contig_10204	CONCOCT.73
contig_10205	CONCOCT.72
contig_10206	CONCOCT.61
contig_10207	CONCOCT.82
contig_10208	CONCOCT.31
contig_10209	CONCOCT.26
contig_1021	CONCOCT.63
contig_10211	CONCOCT.91
contig_10212	CONCOCT.27
contig_10214	CONCOCT.31
contig_10215	CONCOCT.67
contig_10218	CONCOCT.91
contig_10219	CONCOCT.56
contig_10221	CONCOCT.55
contig_10222	CONCOCT.40
contig_10224	CONCOCT.89
contig_10225	CONCOCT.50
contig_10226	CONCOCT.72
contig_10227	CONCOCT.70
contig_10228	CONCOCT.68
contig_10229	CONCOCT.71
contig_1023	CONCOCT.7
contig_10230	CONCOCT.10
contig_10231	CONCOCT.1
contig_10232	CONCOCT.1
contig_10233	CONCOCT.74
contig_10234	CONCOCT.32
