contig_10730	2033
contig_10734	151
contig_10735	842
contig_10736	1359
contig_10737	4390
contig_10738	4822
contig_1074	266
contig_10740	1229
contig_10741	772
contig_10742	892
contig_10743	3542
contig_10744	1
contig_10745	4245
contig_10746	589
contig_10747	2852
contig_10748	1596
contig_10749	802
contig_1075	2858
contig_10750	324
contig_10751	3260
contig_10752	772
contig_10753	3851
contig_10754	334
contig_10755	633
contig_10757	772
contig_10758	772
contig_10759	772
contig_1076	772
contig_10760	3848
contig_10761	2124
contig_10762	1321
contig_10763	4384
contig_10764	4408
contig_10765	1847
contig_10766	260
contig_10767	377
contig_10768	893
contig_10769	260
contig_1077	1502
contig_10770	1997
contig_10771	772
contig_10772	772
contig_10773	49
contig_10774	324
contig_10775	2385
contig_10776	154
contig_10777	3659
contig_10778	1339
contig_10779	2132
contig_1078	3372
contig_10780	2202
contig_10781	3627
contig_10782	15
contig_10783	4891
contig_10784	3790
contig_10785	260
contig_10786	4158
contig_10787	2787
contig_10789	2159
contig_1079	151
contig_10790	849
contig_10791	1306
contig_10792	1086
contig_10793	4802
contig_10794	763
contig_10795	965
contig_10796	1589
contig_10797	785
contig_10798	3989
contig_108	3397
contig_10800	773
contig_10802	1430
contig_10803	154
contig_10804	3655
contig_10805	324
contig_10806	2538
contig_10807	567
contig_10808	393
contig_10809	1486
contig_10810	3050
contig_10812	151
contig_10813	1026
contig_10814	3972
contig_10815	3039
contig_10816	914
contig_10817	861
contig_10818	3882
contig_10819	981
contig_1082	151
contig_10820	405
contig_10821	1529
contig_10822	801
contig_10823	151
contig_10824	633
contig_10825	5025
contig_10827	2626
contig_10828	2954
contig_10829	968
contig_1083	774
contig_10830	3690
contig_10831	4181
contig_10832	196
contig_10833	633
contig_10835	3638
contig_10837	589
contig_10839	2822
contig_1084	835
contig_10840	620
contig_10841	4495
contig_10842	1131
contig_10843	737
contig_10844	795
contig_10845	761
contig_10846	151
contig_10847	927
contig_10848	471
contig_10849	589
contig_1085	154
contig_10850	1388
contig_10851	957
contig_10852	2849
contig_10853	4823
contig_10854	266
contig_10855	284
contig_10856	377
contig_10857	4013
contig_10858	589
contig_10859	151
contig_1086	912
contig_10862	1221
contig_10863	266
contig_10864	154
contig_10865	1823
contig_10866	589
contig_10867	654
contig_10868	1892
contig_10869	802
contig_1087	4534
contig_10870	834
contig_10871	778
contig_10872	4588
contig_10873	589
contig_10874	4429
contig_10875	623
contig_10876	4017
contig_10877	787
contig_10878	772
contig_10879	1315
contig_1088	1004
contig_10880	3606
contig_10881	589
contig_10882	1235
contig_10883	903
contig_10884	4140
contig_10885	233
contig_10886	4729
contig_10887	2962
contig_10888	4869
contig_10889	267
contig_1089	5308
contig_10890	955
contig_10892	1756
contig_10894	1002
contig_10895	208
contig_10896	1165
contig_10897	133
contig_10898	1477
contig_10899	151
contig_109	874
contig_1090	799
contig_10900	802
contig_10901	1
contig_10902	4711
contig_10903	2034
contig_10904	628
contig_10905	267
contig_10906	3272
contig_10907	832
contig_10908	15
contig_10909	15
contig_1091	4219
contig_10911	4349
contig_10912	998
contig_10914	3858
contig_10915	2922
contig_10916	2965
contig_10917	772
contig_10918	2667
contig_10919	3223
contig_1092	456
contig_10920	377
contig_10921	773
contig_10922	324
contig_10924	896
contig_10925	884
contig_10926	49
contig_10927	2096
contig_10928	324
contig_10929	4477
contig_1093	858
contig_10930	3225
contig_10931	589
contig_10933	1621
contig_10934	835
contig_10935	324
contig_10936	328
contig_10938	3920
contig_10939	1484
contig_1094	761
contig_10940	948
contig_10941	2924
contig_10942	377
contig_10943	3391
contig_10944	4890
contig_10945	3343
contig_10946	633
contig_10947	4306
contig_10948	151
contig_10949	154
contig_1095	772
contig_10950	589
contig_10951	4368
contig_10953	3090
contig_10955	864
contig_10956	133
contig_10957	23
contig_10958	3618
contig_10959	151
contig_1096	797
contig_10960	5104
contig_10961	589
contig_10962	405
contig_10963	951
contig_10964	482
contig_10966	654
contig_10969	589
contig_1097	3677
contig_10970	2079
contig_10971	1642
contig_10972	133
contig_10973	3354
contig_10974	3893
contig_10975	2648
contig_10979	3240
contig_1098	471
contig_10980	3867
contig_10982	1009
contig_10983	1206
contig_10984	1252
contig_10985	589
contig_10986	267
contig_10987	589
contig_10988	914
contig_10989	1876
contig_1099	1026
contig_10990	328
contig_10991	2339
contig_10992	2648
contig_10993	1951
contig_10994	2056
contig_10995	4166
contig_10996	5215
contig_10997	324
contig_10998	1
contig_1100	15
contig_11001	154
contig_11002	1417
contig_11003	773
contig_11004	23
contig_11005	1055
contig_11007	1861
contig_11008	980
contig_11009	874
contig_1101	4244
contig_11010	377
contig_11011	772
contig_11012	324
contig_11013	1218
contig_11014	455
contig_11015	1272
contig_11016	795
contig_11017	1125
contig_11018	446
contig_11019	2719
contig_1102	3495
contig_11020	151
contig_11021	3636
contig_11024	915
contig_11025	1123
contig_11027	2039
contig_11028	2615
contig_11029	49
contig_1103	476
contig_11030	914
contig_11032	1591
contig_11033	4824
contig_11034	4924
contig_11035	5058
contig_11036	377
contig_11038	266
contig_11039	5307
contig_1104	3324
contig_11040	259
contig_11041	324
contig_11042	946
contig_11043	1631
contig_11044	1142
contig_11045	96
contig_11046	3026
contig_11047	3847
contig_11048	471
contig_11049	714
contig_1105	767
contig_11050	154
contig_11051	4909
contig_11052	3598
contig_11053	1292
contig_11056	23
contig_11057	554
contig_11058	151
contig_11059	1511
contig_11060	1215
contig_11062	4123
contig_11064	456
contig_11065	377
contig_11066	3398
contig_11067	377
contig_11068	1138
contig_11069	773
contig_11070	633
contig_11071	4060
contig_11072	154
contig_11073	15
contig_11074	914
contig_11075	3094
contig_11076	133
contig_11077	2742
contig_11078	3177
contig_11079	1666
contig_1108	1202
contig_11080	1359
contig_11081	4893
contig_11082	1818
contig_11083	324
contig_11084	446
contig_11085	324
contig_11086	3755
contig_11087	589
contig_11088	4450
contig_11089	5147
contig_1109	1027
contig_11091	1789
contig_11092	884
contig_11093	4545
contig_11094	633
contig_11095	2912
contig_11097	154
contig_11098	1733
contig_11099	803
contig_11100	377
contig_11101	4964
contig_11102	792
contig_11103	3893
contig_11104	633
contig_11105	3444
contig_11106	1136
contig_11107	471
contig_11108	772
contig_11109	1
contig_1111	259
contig_11110	377
contig_11111	145
contig_11112	4343
contig_11113	5173
contig_11115	4872
contig_11116	324
contig_11117	4621
contig_11118	259
contig_11119	2670
contig_1112	487
contig_11120	377
contig_11121	5102
contig_11122	633
contig_11123	2145
contig_11124	154
contig_11127	965
contig_11128	2094
contig_11129	423
contig_1113	1996
contig_11130	1469
contig_11131	151
contig_11133	4085
contig_11134	154
contig_11135	1685
contig_11138	772
contig_11139	151
contig_1114	842
contig_11140	154
contig_11141	2752
contig_11142	5207
contig_11143	3787
contig_11144	933
contig_11146	650
contig_11147	1088
contig_11148	743
contig_11149	4139
contig_1115	778
contig_11150	2367
contig_11151	3142
contig_11152	1026
contig_11153	633
contig_11154	772
contig_11155	266
contig_11156	259
contig_11157	5295
contig_11158	3996
contig_11159	1221
contig_1116	589
contig_11160	803
contig_11161	633
contig_11162	3833
contig_11163	589
contig_11164	3270
contig_11165	2362
contig_11166	266
contig_11167	2496
contig_11168	1859
contig_11169	3133
contig_1117	23
contig_11170	4216
contig_11172	867
contig_11173	4186
contig_11175	1230
contig_11176	1664
contig_11177	3890
contig_11178	2105
contig_11179	861
contig_1118	1558
contig_11180	859
contig_11181	797
contig_11182	154
contig_11183	799
contig_11184	1096
contig_11185	4528
contig_11189	1468
contig_1119	5236
contig_11190	3599
contig_11191	4672
contig_11192	2994
contig_11193	633
contig_11195	151
contig_11197	968
contig_11198	2740
contig_11199	633
contig_112	758
contig_1120	1146
contig_11200	2068
contig_11201	973
contig_11203	826
contig_11204	512
contig_11205	1340
contig_11207	1821
contig_11208	151
contig_1121	1818
contig_11210	622
contig_11211	151
contig_11212	1406
contig_11214	4919
contig_11215	789
contig_11216	60
contig_11217	446
contig_11218	589
contig_11219	3572
contig_1122	1653
contig_11220	368
contig_11221	1026
contig_11223	803
contig_11225	589
contig_11226	2469
contig_11227	1786
contig_11228	1490
contig_1123	633
contig_11230	3719
contig_11231	384
contig_11232	803
contig_11233	2578
contig_11234	2868
contig_11235	4598
contig_11236	1736
contig_11237	3639
contig_11238	3899
contig_11239	405
contig_1124	5017
contig_11240	4985
contig_11241	3709
contig_11242	2238
contig_11243	935
contig_11245	2678
contig_11246	3267
contig_11247	857
contig_11249	3679
contig_1125	151
contig_11250	1717
contig_11251	3567
contig_11253	2824
contig_11254	1195
contig_11255	79
contig_11256	3977
contig_11257	405
contig_11258	2696
contig_11259	3814
contig_1126	1002
contig_11260	4142
contig_11261	3389
contig_11262	151
contig_11263	772
contig_11264	3728
contig_11265	2115
contig_11267	4932
contig_11268	858
contig_11269	2414
contig_1127	4808
contig_11270	589
contig_11271	324
contig_11272	761
contig_11273	266
contig_11274	427
contig_11276	2450
contig_11277	4413
contig_11278	456
contig_11279	1306
contig_1128	1615
contig_11280	896
contig_11282	803
contig_11283	3337
contig_11284	49
contig_11285	856
contig_11286	4844
contig_11287	998
contig_11288	11
contig_11289	1535
contig_11290	4651
contig_11291	2046
contig_11292	2733
contig_11293	2408
contig_11294	154
contig_11295	623
contig_11296	4921
contig_11297	589
contig_11298	772
contig_11299	802
contig_113	3310
contig_1130	4504
contig_11300	151
contig_11302	266
contig_11304	1301
contig_11305	998
contig_11307	3622
contig_11308	622
contig_11309	772
contig_1131	2764
contig_11312	834
contig_11313	151
contig_11314	259
contig_11315	892
contig_11316	3403
contig_11317	1021
contig_11318	2724
contig_11319	589
contig_11320	803
contig_11322	4976
contig_11323	793
contig_11324	1114
contig_11325	992
contig_11326	2927
contig_11327	773
contig_11328	1656
contig_11329	151
contig_1133	1914
contig_11330	4226
contig_11331	778
contig_11332	965
contig_11333	1610
contig_11335	405
contig_11336	23
contig_11337	3600
contig_11338	352
contig_11339	678
contig_1134	4666
contig_11340	3548
contig_11341	405
contig_11342	4835
contig_11343	4745
contig_11344	3181
contig_11345	154
contig_11346	1400
contig_11348	446
contig_11349	580
contig_1135	892
contig_11350	835
contig_11351	259
contig_11352	5234
contig_11353	1666
contig_11354	2991
contig_11355	4694
contig_11356	3721
contig_11358	3161
contig_11359	4269
contig_1136	3381
contig_11360	2508
contig_11361	772
contig_11362	3099
contig_11363	1926
contig_11364	1767
contig_11366	328
contig_11367	835
contig_11368	589
contig_11369	877
contig_1137	835
contig_11370	3322
contig_11371	5054
contig_11372	324
contig_11373	705
contig_11374	3954
contig_11375	1729
contig_11376	2950
contig_11377	2033
contig_11378	5258
contig_11379	267
contig_1138	633
contig_11381	259
contig_11382	1
contig_11383	510
contig_11384	1272
contig_11385	2104
contig_11386	2576
contig_11387	633
contig_11389	3621
contig_1139	1480
contig_11390	773
contig_11391	457
contig_11392	328
contig_11393	858
contig_11394	772
contig_11395	633
contig_11396	15
contig_11397	2447
contig_11398	907
contig_11399	662
contig_114	803
contig_1140	785
contig_11400	2778
contig_11402	803
contig_11403	479
contig_11407	3724
contig_11408	1728
contig_11409	589
contig_1141	23
contig_11410	1515
contig_11411	3259
contig_11412	4177
contig_11413	589
contig_11414	589
contig_11415	2925
contig_11416	151
contig_11417	4982
contig_11418	759
contig_11419	328
contig_1142	133
contig_11420	831
contig_11422	772
contig_11423	328
contig_11424	266
contig_11425	868
contig_11427	3519
contig_11428	623
contig_11429	622
contig_1143	938
contig_11433	154
contig_11435	1269
contig_11437	1407
contig_11439	799
contig_1144	3416
contig_11440	589
contig_11441	4739
contig_11442	589
contig_11443	3616
contig_11444	2887
contig_11445	409
contig_11447	4502
contig_11449	3684
contig_1145	1036
contig_11450	806
contig_11451	3186
contig_11453	3501
contig_11454	1
contig_11455	2625
contig_11456	2222
contig_11457	1026
contig_11458	3479
contig_11459	266
contig_1146	4422
contig_11462	3127
contig_11463	773
contig_11464	324
contig_11465	2098
contig_11466	2726
contig_11467	589
contig_11468	3298
contig_11469	368
contig_1147	3064
contig_11470	846
contig_11471	154
contig_11472	2455
contig_11473	253
contig_11474	260
contig_11475	3921
contig_11476	3362
contig_11477	589
contig_11479	328
contig_1148	151
contig_11480	1392
contig_11481	151
contig_11482	633
contig_11483	876
contig_11484	623
contig_11485	862
contig_11486	861
contig_11487	1085
contig_11488	589
contig_1149	4281
contig_11490	589
contig_11491	3740
contig_11492	324
contig_11493	259
contig_11494	2592
contig_11495	1980
contig_11496	1016
contig_11497	1850
contig_11498	154
contig_11499	834
contig_115	1535
contig_11501	330
contig_11502	151
contig_11503	2844
contig_11504	5247
contig_11505	2458
contig_11506	887
contig_11507	4931
contig_11508	151
contig_11509	368
contig_1151	2429
contig_11510	589
contig_11511	1603
contig_11512	1439
contig_11513	3890
contig_11514	151
contig_11515	395
contig_11516	870
contig_11517	1688
contig_11518	1
contig_11519	905
contig_1152	1533
contig_11520	5094
contig_11521	324
contig_11522	428
contig_11523	793
contig_11524	2772
contig_11525	880
contig_11526	868
contig_11527	3192
contig_11528	4119
contig_11530	4960
contig_11531	154
contig_11532	907
contig_11533	3708
contig_11535	4815
contig_11536	259
contig_11537	3494
contig_11538	633
contig_11539	1668
contig_1154	2112
contig_11540	997
contig_11541	2400
contig_11542	2395
contig_11543	4395
contig_11544	774
contig_11545	266
contig_11546	589
contig_11547	3440
contig_11548	324
contig_11549	324
contig_1155	785
contig_11550	154
contig_11551	1627
contig_11552	589
contig_11553	4678
contig_11554	2235
contig_11555	803
contig_11557	633
contig_11558	589
contig_11559	1664
contig_1156	795
contig_11560	623
contig_11561	4199
contig_11562	606
contig_11563	3173
contig_11564	4806
contig_11566	4079
contig_11568	1260
contig_11569	1555
contig_1157	633
contig_11570	1004
contig_11571	4339
contig_11572	826
contig_11573	5184
contig_11575	324
contig_11576	4361
contig_11577	2409
contig_11578	1264
contig_11579	15
contig_1158	267
contig_11580	3952
contig_11581	633
contig_11582	1632
contig_11584	1241
contig_11585	787
contig_11586	15
contig_11587	3457
contig_11588	1131
contig_11589	3356
contig_1159	324
contig_11590	803
contig_11591	1326
contig_11592	154
contig_11593	633
contig_11594	940
contig_11595	1883
contig_11596	154
contig_11597	3983
contig_11598	1303
contig_116	4387
contig_1160	324
contig_11600	623
contig_11602	23
contig_11603	376
contig_11604	15
contig_11606	2163
contig_11607	861
contig_11608	1886
contig_1161	259
contig_11610	1192
contig_11611	328
contig_11612	633
contig_11613	803
contig_11615	151
contig_11616	914
contig_11617	3972
contig_11619	2503
contig_1162	633
contig_11621	589
contig_11622	1855
contig_11623	162
contig_11624	933
contig_11625	2157
contig_11626	3515
contig_11627	3764
contig_11628	3999
contig_11629	3742
contig_1163	324
contig_11630	3915
contig_11631	1597
contig_11632	154
contig_11633	1628
contig_11634	403
contig_11635	1423
contig_11636	2945
contig_11637	154
contig_11638	3000
contig_11639	2814
contig_1164	3745
contig_11640	792
contig_11641	3942
contig_11642	598
contig_11643	2234
contig_11644	1550
contig_11646	260
contig_11647	4850
contig_11649	765
contig_1165	23
contig_11650	765
contig_11652	1814
contig_11653	4012
contig_11654	1255
contig_11655	859
contig_11656	267
contig_11657	503
contig_11659	853
contig_1166	5269
contig_11660	1988
contig_11661	2810
contig_11662	3564
contig_11663	633
contig_11664	2194
contig_11665	566
contig_11666	589
contig_11667	691
contig_11668	328
contig_11669	1562
contig_1167	772
contig_11670	4759
contig_11671	4805
contig_11672	914
contig_11673	772
contig_11675	3063
contig_11676	589
contig_11677	4501
contig_11678	1056
contig_11679	826
contig_1168	1009
contig_11680	785
contig_11681	589
contig_11682	4152
contig_11683	3875
contig_11685	4536
contig_11687	3203
contig_11688	1606
contig_11689	4625
contig_1169	536
contig_11691	331
contig_11692	151
contig_11694	3220
contig_11695	154
contig_11696	2645
contig_11697	1359
contig_11698	834
